"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230077,MSPB-1,0.987910,,01/01/2021,12/31/2021
230078,MSPB-1,N/A,1,01/01/2021,12/31/2021
230080,MSPB-1,0.913917,,01/01/2021,12/31/2021
230081,MSPB-1,0.808214,,01/01/2021,12/31/2021
230085,MSPB-1,0.859840,,01/01/2021,12/31/2021
230089,MSPB-1,0.902049,,01/01/2021,12/31/2021
230092,MSPB-1,0.951910,,01/01/2021,12/31/2021
230093,MSPB-1,0.843759,,01/01/2021,12/31/2021
230095,MSPB-1,0.876824,,01/01/2021,12/31/2021
230096,MSPB-1,0.862244,,01/01/2021,12/31/2021
230097,MSPB-1,0.920221,,01/01/2021,12/31/2021
230099,MSPB-1,0.939299,,01/01/2021,12/31/2021
230100,MSPB-1,0.869296,,01/01/2021,12/31/2021
230104,MSPB-1,0.963666,,01/01/2021,12/31/2021
230105,MSPB-1,0.949265,,01/01/2021,12/31/2021
230108,MSPB-1,0.833615,,01/01/2021,12/31/2021
230110,MSPB-1,0.860258,,01/01/2021,12/31/2021
230117,MSPB-1,0.939116,,01/01/2021,12/31/2021
230121,MSPB-1,0.950705,,01/01/2021,12/31/2021
230130,MSPB-1,1.011349,,01/01/2021,12/31/2021
230132,MSPB-1,0.955674,,01/01/2021,12/31/2021
230133,MSPB-1,0.849421,,01/01/2021,12/31/2021
230141,MSPB-1,0.977089,,01/01/2021,12/31/2021
230142,MSPB-1,0.999474,,01/01/2021,12/31/2021
230144,MSPB-1,1.234763,,01/01/2021,12/31/2021
230146,MSPB-1,1.001069,,01/01/2021,12/31/2021
230151,MSPB-1,1.001601,,01/01/2021,12/31/2021
230156,MSPB-1,0.934440,,01/01/2021,12/31/2021
230165,MSPB-1,0.985609,,01/01/2021,12/31/2021
230167,MSPB-1,0.968381,,01/01/2021,12/31/2021
230174,MSPB-1,0.857507,,01/01/2021,12/31/2021
230176,MSPB-1,0.947057,,01/01/2021,12/31/2021
230180,MSPB-1,0.923769,,01/01/2021,12/31/2021
230193,MSPB-1,0.947925,,01/01/2021,12/31/2021
230195,MSPB-1,1.041606,,01/01/2021,12/31/2021
230197,MSPB-1,0.988363,,01/01/2021,12/31/2021
230207,MSPB-1,1.031704,,01/01/2021,12/31/2021
230208,MSPB-1,0.935030,,01/01/2021,12/31/2021
230216,MSPB-1,0.944167,,01/01/2021,12/31/2021
230217,MSPB-1,0.914908,,01/01/2021,12/31/2021
230222,MSPB-1,0.958519,,01/01/2021,12/31/2021
230227,MSPB-1,0.958406,,01/01/2021,12/31/2021
230230,MSPB-1,0.983636,,01/01/2021,12/31/2021
230236,MSPB-1,0.924572,,01/01/2021,12/31/2021
230239,MSPB-1,0.817643,,01/01/2021,12/31/2021
230241,MSPB-1,0.913650,,01/01/2021,12/31/2021
230244,MSPB-1,0.980629,,01/01/2021,12/31/2021
230254,MSPB-1,1.009693,,01/01/2021,12/31/2021
230259,MSPB-1,0.852134,,01/01/2021,12/31/2021
230264,MSPB-1,N/A,1,01/01/2021,12/31/2021
230269,MSPB-1,0.961822,,01/01/2021,12/31/2021
230270,MSPB-1,1.061346,,01/01/2021,12/31/2021
230273,MSPB-1,1.054554,,01/01/2021,12/31/2021
230275,MSPB-1,N/A,1,01/01/2021,12/31/2021
230277,MSPB-1,1.002357,,01/01/2021,12/31/2021
230279,MSPB-1,0.790606,,01/01/2021,12/31/2021
230297,MSPB-1,1.027021,,01/01/2021,12/31/2021
230301,MSPB-1,0.857216,,01/01/2021,12/31/2021
230302,MSPB-1,0.935132,,01/01/2021,12/31/2021
230303,MSPB-1,0.895144,,01/01/2021,12/31/2021
240001,MSPB-1,0.953811,,01/01/2021,12/31/2021
240002,MSPB-1,1.004820,,01/01/2021,12/31/2021
240004,MSPB-1,0.972262,,01/01/2021,12/31/2021
240006,MSPB-1,0.788206,,01/01/2021,12/31/2021
240010,MSPB-1,0.977927,,01/01/2021,12/31/2021
240014,MSPB-1,0.858350,,01/01/2021,12/31/2021
240018,MSPB-1,0.966791,,01/01/2021,12/31/2021
240019,MSPB-1,1.102652,,01/01/2021,12/31/2021
240020,MSPB-1,0.863087,,01/01/2021,12/31/2021
240022,MSPB-1,0.946951,,01/01/2021,12/31/2021
240030,MSPB-1,0.917026,,01/01/2021,12/31/2021
240036,MSPB-1,0.958239,,01/01/2021,12/31/2021
240038,MSPB-1,0.957499,,01/01/2021,12/31/2021
240040,MSPB-1,1.015053,,01/01/2021,12/31/2021
240043,MSPB-1,0.866382,,01/01/2021,12/31/2021
240044,MSPB-1,0.832192,,01/01/2021,12/31/2021
240047,MSPB-1,0.955885,,01/01/2021,12/31/2021
240050,MSPB-1,0.873949,,01/01/2021,12/31/2021
240052,MSPB-1,0.892033,,01/01/2021,12/31/2021
240053,MSPB-1,0.928018,,01/01/2021,12/31/2021
240056,MSPB-1,0.949750,,01/01/2021,12/31/2021
240057,MSPB-1,0.952466,,01/01/2021,12/31/2021
240059,MSPB-1,0.880510,,01/01/2021,12/31/2021
240063,MSPB-1,1.062937,,01/01/2021,12/31/2021
240064,MSPB-1,0.939601,,01/01/2021,12/31/2021
240066,MSPB-1,0.927226,,01/01/2021,12/31/2021
240069,MSPB-1,0.846257,,01/01/2021,12/31/2021
240071,MSPB-1,0.842976,,01/01/2021,12/31/2021
240075,MSPB-1,0.877215,,01/01/2021,12/31/2021
240076,MSPB-1,0.848147,,01/01/2021,12/31/2021
240078,MSPB-1,0.966584,,01/01/2021,12/31/2021
240080,MSPB-1,1.006242,,01/01/2021,12/31/2021
240084,MSPB-1,0.866184,,01/01/2021,12/31/2021
240088,MSPB-1,0.830933,,01/01/2021,12/31/2021
240093,MSPB-1,0.945593,,01/01/2021,12/31/2021
240100,MSPB-1,0.902526,,01/01/2021,12/31/2021
240101,MSPB-1,0.845105,,01/01/2021,12/31/2021
240104,MSPB-1,0.878679,,01/01/2021,12/31/2021
240106,MSPB-1,0.972931,,01/01/2021,12/31/2021
240115,MSPB-1,0.911662,,01/01/2021,12/31/2021
240141,MSPB-1,0.899013,,01/01/2021,12/31/2021
240166,MSPB-1,0.911260,,01/01/2021,12/31/2021
240187,MSPB-1,0.934351,,01/01/2021,12/31/2021
240206,MSPB-1,N/A,1,01/01/2021,12/31/2021
240207,MSPB-1,0.902898,,01/01/2021,12/31/2021
240210,MSPB-1,0.941551,,01/01/2021,12/31/2021
240213,MSPB-1,0.892479,,01/01/2021,12/31/2021
240214,MSPB-1,0.857895,,01/01/2021,12/31/2021
250001,MSPB-1,1.029610,,01/01/2021,12/31/2021
250002,MSPB-1,1.010010,,01/01/2021,12/31/2021
250004,MSPB-1,1.009538,,01/01/2021,12/31/2021
250006,MSPB-1,0.970648,,01/01/2021,12/31/2021
250007,MSPB-1,1.065742,,01/01/2021,12/31/2021
250009,MSPB-1,0.975294,,01/01/2021,12/31/2021
250012,MSPB-1,1.116609,,01/01/2021,12/31/2021
250017,MSPB-1,N/A,1,01/01/2021,12/31/2021
250018,MSPB-1,N/A,1,01/01/2021,12/31/2021
250019,MSPB-1,1.130519,,01/01/2021,12/31/2021
250020,MSPB-1,1.070628,,01/01/2021,12/31/2021
250025,MSPB-1,1.025301,,01/01/2021,12/31/2021
250027,MSPB-1,0.984697,,01/01/2021,12/31/2021
250031,MSPB-1,1.110693,,01/01/2021,12/31/2021
250034,MSPB-1,0.980375,,01/01/2021,12/31/2021
250036,MSPB-1,0.968028,,01/01/2021,12/31/2021
250038,MSPB-1,0.913954,,01/01/2021,12/31/2021
250040,MSPB-1,0.988613,,01/01/2021,12/31/2021
250042,MSPB-1,1.069666,,01/01/2021,12/31/2021
250043,MSPB-1,0.938780,,01/01/2021,12/31/2021
250044,MSPB-1,0.936954,,01/01/2021,12/31/2021
250048,MSPB-1,1.030025,,01/01/2021,12/31/2021
250049,MSPB-1,0.991607,,01/01/2021,12/31/2021
250050,MSPB-1,0.972734,,01/01/2021,12/31/2021
250057,MSPB-1,1.040014,,01/01/2021,12/31/2021
250058,MSPB-1,0.933189,,01/01/2021,12/31/2021
250060,MSPB-1,N/A,1,01/01/2021,12/31/2021
250061,MSPB-1,0.904304,,01/01/2021,12/31/2021
250067,MSPB-1,0.978175,,01/01/2021,12/31/2021
250069,MSPB-1,1.193189,,01/01/2021,12/31/2021
250072,MSPB-1,1.091593,,01/01/2021,12/31/2021
250077,MSPB-1,0.930159,,01/01/2021,12/31/2021
250078,MSPB-1,1.020070,,01/01/2021,12/31/2021
250082,MSPB-1,1.074056,,01/01/2021,12/31/2021
250084,MSPB-1,1.167049,,01/01/2021,12/31/2021
250085,MSPB-1,1.035256,,01/01/2021,12/31/2021
250093,MSPB-1,0.987745,,01/01/2021,12/31/2021
250094,MSPB-1,0.989348,,01/01/2021,12/31/2021
250095,MSPB-1,1.012998,,01/01/2021,12/31/2021
250096,MSPB-1,1.055265,,01/01/2021,12/31/2021
250097,MSPB-1,1.004192,,01/01/2021,12/31/2021
250099,MSPB-1,1.058998,,01/01/2021,12/31/2021
250100,MSPB-1,0.962524,,01/01/2021,12/31/2021
250102,MSPB-1,1.041907,,01/01/2021,12/31/2021
250104,MSPB-1,1.064994,,01/01/2021,12/31/2021
250117,MSPB-1,0.937640,,01/01/2021,12/31/2021
250123,MSPB-1,1.082420,,01/01/2021,12/31/2021
250124,MSPB-1,0.969385,,01/01/2021,12/31/2021
250127,MSPB-1,N/A,1,01/01/2021,12/31/2021
250128,MSPB-1,1.014767,,01/01/2021,12/31/2021
250134,MSPB-1,0.430367,,01/01/2021,12/31/2021
250136,MSPB-1,N/A,1,01/01/2021,12/31/2021
250138,MSPB-1,1.016670,,01/01/2021,12/31/2021
250141,MSPB-1,1.013093,,01/01/2021,12/31/2021
250151,MSPB-1,1.002510,,01/01/2021,12/31/2021
250162,MSPB-1,0.912167,,01/01/2021,12/31/2021
250167,MSPB-1,0.870851,,01/01/2021,12/31/2021
250168,MSPB-1,1.089624,,01/01/2021,12/31/2021
250172,MSPB-1,N/A,1,01/01/2021,12/31/2021
260001,MSPB-1,1.005752,,01/01/2021,12/31/2021
260005,MSPB-1,1.017539,,01/01/2021,12/31/2021
260006,MSPB-1,0.958269,,01/01/2021,12/31/2021
260009,MSPB-1,0.864841,,01/01/2021,12/31/2021
260011,MSPB-1,0.933217,,01/01/2021,12/31/2021
260017,MSPB-1,1.040523,,01/01/2021,12/31/2021
260020,MSPB-1,1.030299,,01/01/2021,12/31/2021
260022,MSPB-1,1.068284,,01/01/2021,12/31/2021
260023,MSPB-1,0.995432,,01/01/2021,12/31/2021
260024,MSPB-1,1.019799,,01/01/2021,12/31/2021
260025,MSPB-1,1.008028,,01/01/2021,12/31/2021
260027,MSPB-1,1.069910,,01/01/2021,12/31/2021
260032,MSPB-1,1.019981,,01/01/2021,12/31/2021
260034,MSPB-1,0.997827,,01/01/2021,12/31/2021
260040,MSPB-1,0.973904,,01/01/2021,12/31/2021
260047,MSPB-1,0.919160,,01/01/2021,12/31/2021
260048,MSPB-1,0.961715,,01/01/2021,12/31/2021
260050,MSPB-1,1.024133,,01/01/2021,12/31/2021
260052,MSPB-1,0.932961,,01/01/2021,12/31/2021
260057,MSPB-1,1.048966,,01/01/2021,12/31/2021
260059,MSPB-1,0.924876,,01/01/2021,12/31/2021
260061,MSPB-1,0.954626,,01/01/2021,12/31/2021
260062,MSPB-1,1.019029,,01/01/2021,12/31/2021
260064,MSPB-1,0.953483,,01/01/2021,12/31/2021
260065,MSPB-1,0.982513,,01/01/2021,12/31/2021
260068,MSPB-1,0.992255,,01/01/2021,12/31/2021
260070,MSPB-1,1.030195,,01/01/2021,12/31/2021
260074,MSPB-1,0.907380,,01/01/2021,12/31/2021
260077,MSPB-1,0.978291,,01/01/2021,12/31/2021
260078,MSPB-1,0.877231,,01/01/2021,12/31/2021
260081,MSPB-1,0.986799,,01/01/2021,12/31/2021
260085,MSPB-1,1.035226,,01/01/2021,12/31/2021
260091,MSPB-1,1.056085,,01/01/2021,12/31/2021
260094,MSPB-1,0.929944,,01/01/2021,12/31/2021
260095,MSPB-1,1.014051,,01/01/2021,12/31/2021
260096,MSPB-1,1.021932,,01/01/2021,12/31/2021
260097,MSPB-1,0.953304,,01/01/2021,12/31/2021
260102,MSPB-1,0.837156,,01/01/2021,12/31/2021
260104,MSPB-1,1.025720,,01/01/2021,12/31/2021
260105,MSPB-1,1.040076,,01/01/2021,12/31/2021
260108,MSPB-1,0.966638,,01/01/2021,12/31/2021
260110,MSPB-1,1.014397,,01/01/2021,12/31/2021
260113,MSPB-1,0.968261,,01/01/2021,12/31/2021
260119,MSPB-1,0.961654,,01/01/2021,12/31/2021
260137,MSPB-1,0.993109,,01/01/2021,12/31/2021
260138,MSPB-1,1.021619,,01/01/2021,12/31/2021
260141,MSPB-1,1.056081,,01/01/2021,12/31/2021
260142,MSPB-1,0.884316,,01/01/2021,12/31/2021
260160,MSPB-1,0.917643,,01/01/2021,12/31/2021
260162,MSPB-1,0.974637,,01/01/2021,12/31/2021
260163,MSPB-1,0.960666,,01/01/2021,12/31/2021
260175,MSPB-1,0.932202,,01/01/2021,12/31/2021
260176,MSPB-1,0.994384,,01/01/2021,12/31/2021
260177,MSPB-1,1.015671,,01/01/2021,12/31/2021
260179,MSPB-1,1.005246,,01/01/2021,12/31/2021
260180,MSPB-1,0.999107,,01/01/2021,12/31/2021
260183,MSPB-1,1.009551,,01/01/2021,12/31/2021
260186,MSPB-1,0.938179,,01/01/2021,12/31/2021
260190,MSPB-1,0.946938,,01/01/2021,12/31/2021
260191,MSPB-1,1.014443,,01/01/2021,12/31/2021
260193,MSPB-1,0.940555,,01/01/2021,12/31/2021
260195,MSPB-1,0.931482,,01/01/2021,12/31/2021
260200,MSPB-1,1.015470,,01/01/2021,12/31/2021
260209,MSPB-1,N/A,1,01/01/2021,12/31/2021
260210,MSPB-1,0.987045,,01/01/2021,12/31/2021
260214,MSPB-1,0.936468,,01/01/2021,12/31/2021
260216,MSPB-1,0.986132,,01/01/2021,12/31/2021
260219,MSPB-1,0.986307,,01/01/2021,12/31/2021
270003,MSPB-1,0.875266,,01/01/2021,12/31/2021
270004,MSPB-1,1.030546,,01/01/2021,12/31/2021
270012,MSPB-1,0.967018,,01/01/2021,12/31/2021
270014,MSPB-1,0.917001,,01/01/2021,12/31/2021
270017,MSPB-1,0.919271,,01/01/2021,12/31/2021
270023,MSPB-1,0.981613,,01/01/2021,12/31/2021
270032,MSPB-1,0.781298,,01/01/2021,12/31/2021
270049,MSPB-1,1.000758,,01/01/2021,12/31/2021
270051,MSPB-1,0.927075,,01/01/2021,12/31/2021
270057,MSPB-1,0.862994,,01/01/2021,12/31/2021
270074,MSPB-1,0.916485,,01/01/2021,12/31/2021
270086,MSPB-1,0.934012,,01/01/2021,12/31/2021
280003,MSPB-1,1.024611,,01/01/2021,12/31/2021
280009,MSPB-1,1.093484,,01/01/2021,12/31/2021
280013,MSPB-1,1.015649,,01/01/2021,12/31/2021
280020,MSPB-1,1.026655,,01/01/2021,12/31/2021
280023,MSPB-1,1.052201,,01/01/2021,12/31/2021
280032,MSPB-1,0.961299,,01/01/2021,12/31/2021
280040,MSPB-1,1.014441,,01/01/2021,12/31/2021
280060,MSPB-1,1.000610,,01/01/2021,12/31/2021
280061,MSPB-1,1.046070,,01/01/2021,12/31/2021
280065,MSPB-1,0.974928,,01/01/2021,12/31/2021
280077,MSPB-1,0.935621,,01/01/2021,12/31/2021
280081,MSPB-1,1.056839,,01/01/2021,12/31/2021
280105,MSPB-1,0.913409,,01/01/2021,12/31/2021
280111,MSPB-1,1.090761,,01/01/2021,12/31/2021
280125,MSPB-1,1.020539,,01/01/2021,12/31/2021
280127,MSPB-1,1.055467,,01/01/2021,12/31/2021
280128,MSPB-1,1.000770,,01/01/2021,12/31/2021
280129,MSPB-1,0.872814,,01/01/2021,12/31/2021
280130,MSPB-1,0.944776,,01/01/2021,12/31/2021
280131,MSPB-1,0.866758,,01/01/2021,12/31/2021
280132,MSPB-1,0.942513,,01/01/2021,12/31/2021
280133,MSPB-1,0.859185,,01/01/2021,12/31/2021
280134,MSPB-1,1.041160,,01/01/2021,12/31/2021
280139,MSPB-1,0.923887,,01/01/2021,12/31/2021
290001,MSPB-1,1.020660,,01/01/2021,12/31/2021
290003,MSPB-1,1.154002,,01/01/2021,12/31/2021
290005,MSPB-1,1.147651,,01/01/2021,12/31/2021
290007,MSPB-1,1.108876,,01/01/2021,12/31/2021
290008,MSPB-1,0.976525,,01/01/2021,12/31/2021
290009,MSPB-1,0.916095,,01/01/2021,12/31/2021
290012,MSPB-1,0.966224,,01/01/2021,12/31/2021
290019,MSPB-1,0.956981,,01/01/2021,12/31/2021
290021,MSPB-1,1.090249,,01/01/2021,12/31/2021
290022,MSPB-1,1.082253,,01/01/2021,12/31/2021
290032,MSPB-1,0.894965,,01/01/2021,12/31/2021
290039,MSPB-1,1.077590,,01/01/2021,12/31/2021
290041,MSPB-1,1.052273,,01/01/2021,12/31/2021
290045,MSPB-1,1.064237,,01/01/2021,12/31/2021
290046,MSPB-1,1.071125,,01/01/2021,12/31/2021
290047,MSPB-1,1.074868,,01/01/2021,12/31/2021
290049,MSPB-1,0.930968,,01/01/2021,12/31/2021
290053,MSPB-1,1.096504,,01/01/2021,12/31/2021
290054,MSPB-1,1.037894,,01/01/2021,12/31/2021
290057,MSPB-1,1.014381,,01/01/2021,12/31/2021
290058,MSPB-1,0.908796,,01/01/2021,12/31/2021
300001,MSPB-1,1.031809,,01/01/2021,12/31/2021
300003,MSPB-1,1.031737,,01/01/2021,12/31/2021
300005,MSPB-1,0.950440,,01/01/2021,12/31/2021
300011,MSPB-1,1.014629,,01/01/2021,12/31/2021
300012,MSPB-1,1.030047,,01/01/2021,12/31/2021
300014,MSPB-1,0.973020,,01/01/2021,12/31/2021
300017,MSPB-1,1.014113,,01/01/2021,12/31/2021
300018,MSPB-1,0.944385,,01/01/2021,12/31/2021
300019,MSPB-1,0.959115,,01/01/2021,12/31/2021
300020,MSPB-1,0.966112,,01/01/2021,12/31/2021
300023,MSPB-1,0.941827,,01/01/2021,12/31/2021
300029,MSPB-1,1.026941,,01/01/2021,12/31/2021
300034,MSPB-1,0.991297,,01/01/2021,12/31/2021
310001,MSPB-1,1.053148,,01/01/2021,12/31/2021
310002,MSPB-1,1.072296,,01/01/2021,12/31/2021
310003,MSPB-1,1.051189,,01/01/2021,12/31/2021
310005,MSPB-1,0.942618,,01/01/2021,12/31/2021
310006,MSPB-1,1.034104,,01/01/2021,12/31/2021
310008,MSPB-1,1.063114,,01/01/2021,12/31/2021
310009,MSPB-1,1.134834,,01/01/2021,12/31/2021
310010,MSPB-1,0.974192,,01/01/2021,12/31/2021
310011,MSPB-1,0.987841,,01/01/2021,12/31/2021
310012,MSPB-1,1.028507,,01/01/2021,12/31/2021
310014,MSPB-1,1.056984,,01/01/2021,12/31/2021
310015,MSPB-1,1.034527,,01/01/2021,12/31/2021
310016,MSPB-1,1.097176,,01/01/2021,12/31/2021
310017,MSPB-1,1.067171,,01/01/2021,12/31/2021
310019,MSPB-1,1.078912,,01/01/2021,12/31/2021
310021,MSPB-1,1.003734,,01/01/2021,12/31/2021
310022,MSPB-1,1.043431,,01/01/2021,12/31/2021
310024,MSPB-1,1.070537,,01/01/2021,12/31/2021
310025,MSPB-1,1.138755,,01/01/2021,12/31/2021
310027,MSPB-1,1.181338,,01/01/2021,12/31/2021
310028,MSPB-1,1.059427,,01/01/2021,12/31/2021
310029,MSPB-1,1.062970,,01/01/2021,12/31/2021
310031,MSPB-1,1.062561,,01/01/2021,12/31/2021
310032,MSPB-1,1.059174,,01/01/2021,12/31/2021
310034,MSPB-1,1.069315,,01/01/2021,12/31/2021
310038,MSPB-1,1.073687,,01/01/2021,12/31/2021
310039,MSPB-1,1.120327,,01/01/2021,12/31/2021
310040,MSPB-1,1.202298,,01/01/2021,12/31/2021
310041,MSPB-1,1.095480,,01/01/2021,12/31/2021
310044,MSPB-1,1.104571,,01/01/2021,12/31/2021
310045,MSPB-1,1.043408,,01/01/2021,12/31/2021
310047,MSPB-1,0.991823,,01/01/2021,12/31/2021
310048,MSPB-1,1.053149,,01/01/2021,12/31/2021
310050,MSPB-1,1.049851,,01/01/2021,12/31/2021
310051,MSPB-1,1.020587,,01/01/2021,12/31/2021
310052,MSPB-1,1.136493,,01/01/2021,12/31/2021
310054,MSPB-1,1.086131,,01/01/2021,12/31/2021
310057,MSPB-1,1.056834,,01/01/2021,12/31/2021
310058,MSPB-1,1.132378,,01/01/2021,12/31/2021
310060,MSPB-1,0.941258,,01/01/2021,12/31/2021
310061,MSPB-1,1.104093,,01/01/2021,12/31/2021
310064,MSPB-1,0.989448,,01/01/2021,12/31/2021
310069,MSPB-1,1.011907,,01/01/2021,12/31/2021
310070,MSPB-1,1.017169,,01/01/2021,12/31/2021
310073,MSPB-1,1.035775,,01/01/2021,12/31/2021
310074,MSPB-1,1.049873,,01/01/2021,12/31/2021
310075,MSPB-1,1.084257,,01/01/2021,12/31/2021
310076,MSPB-1,1.041173,,01/01/2021,12/31/2021
310083,MSPB-1,1.114211,,01/01/2021,12/31/2021
310084,MSPB-1,1.093048,,01/01/2021,12/31/2021
310086,MSPB-1,1.008785,,01/01/2021,12/31/2021
310091,MSPB-1,1.081130,,01/01/2021,12/31/2021
310092,MSPB-1,1.169334,,01/01/2021,12/31/2021
310096,MSPB-1,0.993974,,01/01/2021,12/31/2021
310108,MSPB-1,1.134100,,01/01/2021,12/31/2021
310110,MSPB-1,1.061696,,01/01/2021,12/31/2021
310111,MSPB-1,1.080914,,01/01/2021,12/31/2021
310112,MSPB-1,1.071715,,01/01/2021,12/31/2021
310113,MSPB-1,1.050922,,01/01/2021,12/31/2021
310115,MSPB-1,1.087751,,01/01/2021,12/31/2021
310118,MSPB-1,1.109955,,01/01/2021,12/31/2021
310119,MSPB-1,1.128354,,01/01/2021,12/31/2021
310130,MSPB-1,1.093009,,01/01/2021,12/31/2021
320001,MSPB-1,1.042797,,01/01/2021,12/31/2021
320002,MSPB-1,0.893377,,01/01/2021,12/31/2021
320003,MSPB-1,0.890335,,01/01/2021,12/31/2021
320004,MSPB-1,0.999653,,01/01/2021,12/31/2021
320005,MSPB-1,0.963689,,01/01/2021,12/31/2021
320006,MSPB-1,0.917932,,01/01/2021,12/31/2021
320009,MSPB-1,1.020216,,01/01/2021,12/31/2021
320011,MSPB-1,0.886839,,01/01/2021,12/31/2021
320017,MSPB-1,0.955031,,01/01/2021,12/31/2021
320018,MSPB-1,1.040069,,01/01/2021,12/31/2021
320021,MSPB-1,0.950003,,01/01/2021,12/31/2021
320022,MSPB-1,0.918533,,01/01/2021,12/31/2021
320030,MSPB-1,0.922407,,01/01/2021,12/31/2021
320033,MSPB-1,0.879631,,01/01/2021,12/31/2021
320038,MSPB-1,0.836387,,01/01/2021,12/31/2021
320059,MSPB-1,0.825496,,01/01/2021,12/31/2021
320060,MSPB-1,0.838149,,01/01/2021,12/31/2021
320061,MSPB-1,0.784341,,01/01/2021,12/31/2021
320062,MSPB-1,0.842674,,01/01/2021,12/31/2021
320063,MSPB-1,0.976305,,01/01/2021,12/31/2021
320065,MSPB-1,0.982608,,01/01/2021,12/31/2021
320067,MSPB-1,0.725365,,01/01/2021,12/31/2021
320074,MSPB-1,0.967403,,01/01/2021,12/31/2021
320084,MSPB-1,0.907732,,01/01/2021,12/31/2021
320085,MSPB-1,1.011237,,01/01/2021,12/31/2021
320086,MSPB-1,0.923500,,01/01/2021,12/31/2021
320089,MSPB-1,0.876029,,01/01/2021,12/31/2021
320090,MSPB-1,0.813372,,01/01/2021,12/31/2021
320091,MSPB-1,0.952765,,01/01/2021,12/31/2021
330005,MSPB-1,0.967723,,01/01/2021,12/31/2021
330006,MSPB-1,1.182170,,01/01/2021,12/31/2021
330008,MSPB-1,0.978102,,01/01/2021,12/31/2021
330009,MSPB-1,1.013811,,01/01/2021,12/31/2021
330011,MSPB-1,0.941225,,01/01/2021,12/31/2021
330013,MSPB-1,1.002073,,01/01/2021,12/31/2021
330014,MSPB-1,1.020099,,01/01/2021,12/31/2021
330019,MSPB-1,1.154613,,01/01/2021,12/31/2021
330023,MSPB-1,0.997079,,01/01/2021,12/31/2021
330024,MSPB-1,0.985914,,01/01/2021,12/31/2021
330027,MSPB-1,1.111948,,01/01/2021,12/31/2021
330028,MSPB-1,1.072361,,01/01/2021,12/31/2021
330030,MSPB-1,0.899004,,01/01/2021,12/31/2021
330033,MSPB-1,0.914728,,01/01/2021,12/31/2021
330043,MSPB-1,1.040323,,01/01/2021,12/31/2021
330044,MSPB-1,1.082381,,01/01/2021,12/31/2021
330045,MSPB-1,1.017213,,01/01/2021,12/31/2021
330046,MSPB-1,1.052969,,01/01/2021,12/31/2021
330047,MSPB-1,0.976858,,01/01/2021,12/31/2021
330049,MSPB-1,1.023328,,01/01/2021,12/31/2021
330055,MSPB-1,1.072247,,01/01/2021,12/31/2021
330056,MSPB-1,1.084484,,01/01/2021,12/31/2021
330057,MSPB-1,0.981126,,01/01/2021,12/31/2021
330058,MSPB-1,0.864560,,01/01/2021,12/31/2021
330059,MSPB-1,1.030410,,01/01/2021,12/31/2021
330065,MSPB-1,0.869032,,01/01/2021,12/31/2021
330073,MSPB-1,0.967016,,01/01/2021,12/31/2021
330074,MSPB-1,0.892621,,01/01/2021,12/31/2021
330078,MSPB-1,0.965109,,01/01/2021,12/31/2021
330079,MSPB-1,0.884242,,01/01/2021,12/31/2021
330080,MSPB-1,0.975635,,01/01/2021,12/31/2021
330084,MSPB-1,0.830758,,01/01/2021,12/31/2021
330085,MSPB-1,1.073128,,01/01/2021,12/31/2021
330086,MSPB-1,1.272383,,01/01/2021,12/31/2021
330090,MSPB-1,0.953482,,01/01/2021,12/31/2021
330094,MSPB-1,0.978581,,01/01/2021,12/31/2021
330096,MSPB-1,0.963595,,01/01/2021,12/31/2021
330100,MSPB-1,N/A,1,01/01/2021,12/31/2021
330101,MSPB-1,1.023627,,01/01/2021,12/31/2021
330102,MSPB-1,0.994871,,01/01/2021,12/31/2021
330103,MSPB-1,0.971695,,01/01/2021,12/31/2021
330104,MSPB-1,1.066691,,01/01/2021,12/31/2021
330106,MSPB-1,1.032499,,01/01/2021,12/31/2021
330107,MSPB-1,1.042059,,01/01/2021,12/31/2021
330111,MSPB-1,0.937636,,01/01/2021,12/31/2021
330115,MSPB-1,0.956753,,01/01/2021,12/31/2021
330119,MSPB-1,1.020682,,01/01/2021,12/31/2021
330125,MSPB-1,0.967469,,01/01/2021,12/31/2021
330126,MSPB-1,1.041838,,01/01/2021,12/31/2021
330127,MSPB-1,1.058207,,01/01/2021,12/31/2021
330128,MSPB-1,1.058139,,01/01/2021,12/31/2021
330135,MSPB-1,0.977366,,01/01/2021,12/31/2021
330136,MSPB-1,1.052036,,01/01/2021,12/31/2021
330140,MSPB-1,0.960630,,01/01/2021,12/31/2021
330141,MSPB-1,1.140207,,01/01/2021,12/31/2021
330144,MSPB-1,0.979841,,01/01/2021,12/31/2021
330151,MSPB-1,0.867329,,01/01/2021,12/31/2021
330153,MSPB-1,0.990451,,01/01/2021,12/31/2021
330157,MSPB-1,0.953396,,01/01/2021,12/31/2021
330158,MSPB-1,1.114190,,01/01/2021,12/31/2021
330160,MSPB-1,1.032118,,01/01/2021,12/31/2021
330162,MSPB-1,0.961874,,01/01/2021,12/31/2021
330163,MSPB-1,1.114655,,01/01/2021,12/31/2021
330164,MSPB-1,0.898435,,01/01/2021,12/31/2021
330166,MSPB-1,0.926351,,01/01/2021,12/31/2021
330169,MSPB-1,1.050110,,01/01/2021,12/31/2021
330175,MSPB-1,0.914303,,01/01/2021,12/31/2021
330180,MSPB-1,0.985671,,01/01/2021,12/31/2021
